item_id,order_id,product_id,quantity,unit_price
5875,3989,99,5,105.41
5876,2449,73,2,168.62
5877,2871,40,2,175.23
5878,2911,68,3,60.41
5879,4614,54,5,259.7
5880,4261,20,4,5.68
5881,2073,15,1,239.05
5882,3808,93,2,235.99
5883,4225,5,5,279.13
5884,2865,39,3,191.47
5885,3619,40,3,175.23
5886,1018,7,2,262.25
5887,4691,72,2,247.32
5888,1333,96,4,269.24
5889,2484,100,3,282.43
5890,182,33,5,218.33
5891,4840,37,1,95.31
5892,1839,32,1,122.73
5893,2452,43,4,34.78
5894,1953,63,5,69.69
5895,4701,36,1,12.23
5896,263,98,1,142.76
5897,661,49,5,146.09
5898,1316,25,5,6.67
5899,2920,96,2,269.24
5900,4918,66,1,127.76
5901,2195,9,1,191.6
5902,2073,93,4,235.99
5903,2020,18,2,298.42
5904,2741,22,2,105.83
5905,816,99,1,105.41
5906,4778,15,3,239.05
5907,3419,7,3,262.25
5908,4098,13,5,221.25
5909,3718,36,2,12.23
5910,4735,16,1,297.21
5911,3630,41,1,210.84
5912,2754,21,1,18.03
5913,3368,28,4,243.71
5914,4686,74,3,192.94
5915,202,83,4,217.59
5916,1005,17,1,64.19
5917,1313,65,1,68.32
5918,2026,13,2,221.25
5919,3134,36,2,12.23
5920,3574,58,3,83.52
5921,4222,20,5,5.68
5922,3672,52,1,201.72
5923,4942,6,2,14.01
5924,1797,23,3,191.71
5925,4275,42,4,6.8
5926,1605,24,1,25.36
5927,1903,5,5,279.13
5928,4000,32,3,122.73
5929,4589,46,5,38.31
5930,3505,17,1,64.19
5931,2620,75,3,160.25
5932,2350,27,2,247.47
5933,4365,68,5,60.41
5934,4720,23,4,191.71
5935,2673,87,4,248.01
5936,819,34,5,87.7
5937,2678,21,1,18.03
5938,548,22,1,105.83
5939,4433,65,1,68.32
5940,359,32,4,122.73
5941,3362,62,4,166.95
5942,1925,28,2,243.71
5943,4912,82,1,275.45
5944,4456,7,4,262.25
5945,4443,54,4,259.7
5946,4648,70,1,260.75
5947,2702,14,1,160.93
5948,1931,94,4,215.94
5949,422,55,5,123.39
5950,336,58,4,83.52
5951,1527,44,2,261.34
5952,57,46,3,38.31
5953,3951,14,1,160.93
5954,3148,44,2,261.34
5955,3538,41,5,210.84
5956,722,73,3,168.62
5957,4078,95,4,180.08
5958,386,2,1,70.12
5959,2818,82,4,275.45
5960,2888,5,2,279.13
5961,2720,90,1,123.72
5962,260,87,4,248.01
5963,4489,12,1,103.36
5964,600,78,2,94.44
5965,3256,77,4,74.22
5966,1040,99,3,105.41
5967,4049,47,5,253.41
5968,756,79,4,90.54
5969,3578,35,1,207.78
5970,3158,19,4,31.49
5971,2759,79,1,90.54
5972,477,63,2,69.69
5973,1600,8,5,160.53
5974,2360,23,1,191.71
5975,1262,13,4,221.25
5976,1583,23,2,191.71
5977,2839,31,3,35.8
5978,4826,30,4,211.51
5979,3571,42,5,6.8
5980,1499,2,2,70.12
5981,749,11,4,246.84
5982,4812,25,1,6.67
5983,2387,29,1,265.91
5984,531,22,1,105.83
5985,4788,19,4,31.49
5986,2210,73,5,168.62
5987,4064,41,1,210.84
5988,3869,38,4,166.99
5989,1109,29,4,265.91
5990,490,74,5,192.94
5991,5,22,2,105.83
5992,76,88,2,217.91
5993,2729,8,4,160.53
5994,473,47,2,253.41
5995,3210,6,3,14.01
5996,1382,7,5,262.25
5997,838,84,4,123.43
5998,603,81,2,40.39
5999,1187,36,2,12.23
6000,1482,8,5,160.53
6001,3273,77,1,74.22
6002,232,88,2,217.91
6003,328,46,5,38.31
6004,950,64,1,14.93
6005,1887,31,4,35.8
6006,4096,23,1,191.71
6007,2298,61,2,253.46
6008,1308,81,4,40.39
6009,198,50,4,47.83
6010,4512,46,1,38.31
6011,2780,88,4,217.91
6012,3337,43,1,34.78
6013,1339,10,1,195.12
6014,1692,95,1,180.08
6015,216,20,5,5.68
6016,1650,16,2,297.21
6017,2863,78,4,94.44
6018,610,3,3,221.54
6019,2559,30,2,211.51
6020,918,18,3,298.42
6021,4253,59,1,11.5
6022,162,70,4,260.75
6023,4138,84,2,123.43
6024,2812,35,3,207.78
6025,3422,19,3,31.49
6026,4216,26,3,281.44
6027,1099,35,2,207.78
6028,2722,76,5,141.64
6029,2709,72,1,247.32
6030,123,57,4,49.94
6031,2701,49,3,146.09
6032,3254,10,2,195.12
6033,3062,85,3,51.79
6034,3962,29,2,265.91
6035,789,95,5,180.08
6036,257,71,3,138.91
6037,4026,98,3,142.76
6038,3655,98,4,142.76
6039,3252,94,2,215.94
6040,3590,68,2,60.41
6041,4776,94,5,215.94
6042,608,89,3,85.11
6043,4427,78,4,94.44
6044,3928,24,1,25.36
6045,2153,43,4,34.78
6046,547,95,4,180.08
6047,4889,39,4,191.47
6048,1905,92,4,60.77
6049,1683,25,3,6.67
6050,489,83,4,217.59
6051,1823,68,2,60.41
6052,3122,34,2,87.7
6053,3775,96,4,269.24
6054,3073,89,2,85.11
6055,3453,86,3,265.19
6056,650,53,1,67.28
6057,648,92,4,60.77
6058,381,55,2,123.39
6059,2067,53,2,67.28
6060,1864,18,3,298.42
6061,2291,7,3,262.25
6062,4225,63,1,69.69
6063,1200,75,5,160.25
6064,4505,42,5,6.8
6065,4888,11,5,246.84
6066,2991,9,1,191.6
6067,1108,35,4,207.78
6068,3448,87,5,248.01
6069,222,97,5,177.06
6070,1440,65,2,68.32
6071,618,84,2,123.43
6072,2571,5,4,279.13
6073,2756,93,3,235.99
6074,2791,26,1,281.44
6075,3943,51,5,214.48
6076,3310,38,1,166.99
6077,4055,3,2,221.54
6078,225,85,1,51.79
6079,2242,59,2,11.5
6080,4153,13,1,221.25
6081,3697,95,2,180.08
6082,3351,81,1,40.39
6083,3828,35,5,207.78
6084,1404,87,5,248.01
6085,4213,3,4,221.54
6086,410,53,1,67.28
6087,1917,55,3,123.39
6088,3439,45,4,206.12
6089,4068,66,1,127.76
6090,2860,67,3,229.09
6091,1984,84,5,123.43
6092,2052,44,5,261.34
6093,3702,73,5,168.62
6094,23,68,3,60.41
6095,2969,62,2,166.95
6096,745,25,1,6.67
6097,602,52,4,201.72
6098,3036,50,4,47.83
6099,1843,1,5,291.6
6100,2675,39,2,191.47
6101,4177,52,1,201.72
6102,2663,76,1,141.64
6103,483,40,4,175.23
6104,4037,60,4,177.06
6105,2640,88,4,217.91
6106,3312,73,1,168.62
6107,4129,84,4,123.43
6108,4376,69,1,217.34
6109,3826,20,5,5.68
6110,2200,85,2,51.79
6111,1683,2,4,70.12
6112,4797,85,1,51.79
6113,3609,88,5,217.91
6114,1019,9,3,191.6
6115,4761,39,5,191.47
6116,2971,30,2,211.51
6117,1312,54,5,259.7
6118,1419,82,4,275.45
6119,2501,58,4,83.52
6120,2668,44,3,261.34
6121,1387,43,1,34.78
6122,1145,10,5,195.12
6123,2064,48,3,76.46
6124,4835,85,4,51.79
6125,1547,86,1,265.19
6126,2146,17,1,64.19
6127,2164,5,2,279.13
6128,3013,70,4,260.75
6129,4445,74,1,192.94
6130,4328,64,2,14.93
6131,3183,66,2,127.76
6132,3424,71,4,138.91
6133,4002,4,1,229.97
6134,3560,83,1,217.59
6135,1557,28,5,243.71
6136,2687,84,1,123.43
6137,2333,94,2,215.94
6138,1657,38,3,166.99
6139,545,66,4,127.76
6140,392,67,3,229.09
6141,1989,60,1,177.06
6142,4086,47,2,253.41
6143,297,25,3,6.67
6144,1087,66,4,127.76
6145,4366,79,5,90.54
6146,3262,67,3,229.09
6147,4606,69,5,217.34
6148,1117,40,1,175.23
6149,1077,100,1,282.43
6150,496,50,4,47.83
6151,2996,40,5,175.23
6152,94,37,5,95.31
6153,4721,91,4,35.31
6154,4325,69,3,217.34
6155,721,17,4,64.19
6156,4363,62,1,166.95
6157,4377,41,5,210.84
6158,4027,76,2,141.64
6159,4056,42,2,6.8
6160,1107,31,1,35.8
6161,3933,33,5,218.33
6162,3723,43,5,34.78
6163,1372,93,4,235.99
6164,423,67,3,229.09
6165,2006,38,4,166.99
6166,4550,41,2,210.84
6167,4603,63,5,69.69
6168,4412,40,3,175.23
6169,764,30,4,211.51
6170,3369,47,3,253.41
6171,898,22,2,105.83
6172,953,96,3,269.24
6173,2923,55,5,123.39
6174,4480,43,3,34.78
6175,3198,61,3,253.46
6176,4199,74,4,192.94
6177,900,32,3,122.73
6178,4024,4,3,229.97
6179,4206,93,2,235.99
6180,3642,45,3,206.12
6181,3544,72,4,247.32
6182,3642,20,4,5.68
6183,4766,71,5,138.91
6184,3091,65,2,68.32
6185,4480,60,1,177.06
6186,762,89,5,85.11
6187,2408,26,3,281.44
6188,886,73,2,168.62
6189,2644,23,5,191.71
6190,3244,40,4,175.23
6191,1236,2,2,70.12
6192,2934,26,2,281.44
6193,1469,78,3,94.44
6194,10,62,2,166.95
6195,792,44,2,261.34
6196,1663,31,1,35.8
6197,744,26,3,281.44
6198,2429,83,2,217.59
6199,3494,5,2,279.13
6200,4547,70,1,260.75
6201,1117,35,1,207.78
6202,2442,16,4,297.21
6203,1355,31,3,35.8
6204,2481,82,1,275.45
6205,3002,14,2,160.93
6206,1187,25,1,6.67
6207,4088,79,5,90.54
6208,2832,90,4,123.72
6209,3662,100,4,282.43
6210,1749,75,3,160.25
6211,2864,71,4,138.91
6212,1115,18,3,298.42
6213,3265,50,5,47.83
6214,3091,20,2,5.68
6215,1064,56,5,91.29
6216,3749,2,3,70.12
6217,4546,26,3,281.44
6218,2733,23,3,191.71
6219,1873,32,2,122.73
6220,4721,13,3,221.25
6221,1970,13,5,221.25
6222,885,17,2,64.19
6223,3964,89,5,85.11
6224,3679,58,2,83.52
6225,319,86,3,265.19
6226,3817,27,2,247.47
6227,3718,17,1,64.19
6228,3196,90,5,123.72
6229,1375,38,1,166.99
6230,488,14,1,160.93
6231,451,14,3,160.93
6232,353,12,3,103.36
6233,1941,69,1,217.34
6234,2368,68,2,60.41
6235,3237,55,3,123.39
6236,248,63,5,69.69
6237,3504,29,1,265.91
6238,568,89,5,85.11
6239,684,45,5,206.12
6240,644,4,5,229.97
6241,479,16,1,297.21
6242,2761,66,4,127.76
6243,4464,23,3,191.71
6244,4453,68,5,60.41
6245,1369,20,1,5.68
6246,2227,17,4,64.19
6247,3497,52,1,201.72
6248,3613,6,3,14.01
6249,4008,82,1,275.45
6250,1843,84,2,123.43
6251,3378,39,2,191.47
6252,2415,34,5,87.7
6253,1060,54,1,259.7
6254,1645,88,1,217.91
6255,4924,82,5,275.45
6256,1812,94,5,215.94
6257,2194,65,4,68.32
6258,2428,87,1,248.01
6259,168,29,3,265.91
6260,4183,41,3,210.84
6261,154,63,3,69.69
6262,2545,32,5,122.73
6263,3869,66,5,127.76
6264,315,100,5,282.43
6265,723,45,3,206.12
6266,3632,17,4,64.19
6267,3346,43,2,34.78
6268,2812,66,1,127.76
6269,2310,68,2,60.41
6270,2502,34,1,87.7
6271,3334,1,5,291.6
6272,2024,23,3,191.71
6273,350,6,2,14.01
6274,824,16,5,297.21
6275,438,2,1,70.12
6276,169,76,2,141.64
6277,3820,27,2,247.47
6278,3415,19,2,31.49
6279,3302,28,2,243.71
6280,4119,35,2,207.78
6281,3036,68,5,60.41
6282,4377,49,1,146.09
6283,3591,7,1,262.25
6284,2770,37,4,95.31
6285,2301,25,3,6.67
6286,4500,41,2,210.84
6287,2181,81,1,40.39
6288,3346,62,3,166.95
6289,2666,41,3,210.84
6290,232,14,5,160.93
6291,2593,54,2,259.7
6292,4175,2,4,70.12
6293,1059,88,3,217.91
6294,2543,79,5,90.54
6295,1134,48,2,76.46
6296,3647,51,1,214.48
6297,2376,97,4,177.06
6298,3881,55,2,123.39
6299,2738,12,5,103.36
6300,2432,83,5,217.59
6301,1388,69,5,217.34
6302,3304,1,5,291.6
6303,1438,59,5,11.5
6304,3366,73,4,168.62
6305,4643,34,3,87.7
6306,1730,93,3,235.99
6307,2440,46,1,38.31
6308,3174,59,3,11.5
6309,3908,66,5,127.76
6310,1317,19,3,31.49
6311,685,28,3,243.71
6312,2589,99,5,105.41
6313,3544,40,4,175.23
6314,3088,57,5,49.94
6315,1676,51,3,214.48
6316,2114,22,3,105.83
6317,958,68,1,60.41
6318,3544,8,5,160.53
6319,3095,60,1,177.06
6320,4798,65,1,68.32
6321,2808,36,2,12.23
6322,821,71,1,138.91
6323,888,89,3,85.11
6324,3729,29,3,265.91
6325,3994,65,2,68.32
6326,3085,56,2,91.29
6327,876,82,5,275.45
6328,4262,4,2,229.97
6329,3997,84,4,123.43
6330,557,72,3,247.32
6331,2215,91,3,35.31
6332,709,50,2,47.83
6333,718,39,2,191.47
6334,3666,35,3,207.78
6335,2145,25,2,6.67
6336,2020,78,5,94.44
6337,3780,44,2,261.34
6338,291,47,2,253.41
6339,2184,40,5,175.23
6340,3880,31,5,35.8
6341,2937,69,5,217.34
6342,2415,81,3,40.39
6343,2296,74,2,192.94
6344,2814,43,5,34.78
6345,1238,55,5,123.39
6346,2118,16,3,297.21
6347,4842,68,4,60.41
6348,3044,69,2,217.34
6349,3088,42,4,6.8
6350,3559,41,4,210.84
6351,699,50,5,47.83
6352,2854,84,3,123.43
6353,3809,6,2,14.01
6354,4620,75,2,160.25
6355,1846,53,2,67.28
6356,4015,17,4,64.19
6357,3183,57,1,49.94
6358,464,67,3,229.09
6359,3861,16,1,297.21
6360,451,52,4,201.72
6361,1916,100,5,282.43
6362,924,90,1,123.72
6363,3623,88,1,217.91
6364,316,34,3,87.7
6365,4767,84,4,123.43
6366,4794,81,3,40.39
6367,1377,20,5,5.68
6368,2816,80,2,171.17
6369,1263,56,4,91.29
6370,1128,51,5,214.48
6371,2926,53,5,67.28
6372,1053,49,1,146.09
6373,4185,4,3,229.97
6374,2423,18,1,298.42
6375,3469,36,1,12.23
6376,4460,35,2,207.78
6377,4022,30,3,211.51
6378,4410,63,2,69.69
6379,548,82,5,275.45
6380,4892,21,2,18.03
6381,3524,52,5,201.72
6382,1530,96,1,269.24
6383,107,69,2,217.34
6384,857,41,3,210.84
6385,2985,54,2,259.7
6386,4387,87,5,248.01
6387,4713,30,4,211.51
6388,1251,91,3,35.31
6389,1612,56,5,91.29
6390,1791,79,4,90.54
6391,868,41,3,210.84
6392,2770,14,4,160.93
6393,4254,21,1,18.03
6394,328,98,1,142.76
6395,3817,90,2,123.72
6396,3149,25,2,6.67
6397,3382,50,2,47.83
6398,2375,95,2,180.08
6399,2556,53,4,67.28
6400,4966,48,3,76.46
6401,1131,70,3,260.75
6402,4337,48,2,76.46
6403,2483,4,1,229.97
6404,3100,24,5,25.36
6405,2752,31,2,35.8
6406,3321,83,2,217.59
6407,1557,75,1,160.25
6408,3544,29,5,265.91
6409,4509,5,4,279.13
6410,569,82,4,275.45
6411,1655,67,5,229.09
6412,3237,75,5,160.25
6413,3120,85,4,51.79
6414,3734,94,2,215.94
6415,3230,83,2,217.59
6416,151,53,1,67.28
6417,2273,89,5,85.11
6418,4352,64,2,14.93
6419,2109,35,2,207.78
6420,1796,12,1,103.36
6421,2428,47,5,253.41
6422,3515,90,1,123.72
6423,349,55,1,123.39
6424,2079,69,4,217.34
6425,397,83,1,217.59
6426,2977,91,5,35.31
6427,2610,38,2,166.99
6428,1159,29,2,265.91
6429,146,12,4,103.36
6430,2227,19,5,31.49
6431,264,9,2,191.6
6432,4300,82,1,275.45
6433,3102,29,3,265.91
6434,2107,3,3,221.54
6435,3081,87,3,248.01
6436,988,30,3,211.51
6437,1348,58,1,83.52
6438,1361,88,2,217.91
6439,2839,53,4,67.28
6440,1727,4,1,229.97
6441,2290,57,2,49.94
6442,908,54,5,259.7
6443,1184,28,2,243.71
6444,2825,16,2,297.21
6445,1259,13,2,221.25
6446,199,72,1,247.32
6447,1057,56,2,91.29
6448,2456,53,2,67.28
6449,3366,48,5,76.46
6450,1261,25,5,6.67
6451,3979,66,3,127.76
6452,2836,30,1,211.51
6453,1314,3,2,221.54
6454,1903,23,3,191.71
6455,3976,29,3,265.91
6456,578,41,1,210.84
6457,4431,94,3,215.94
6458,1021,11,3,246.84
6459,3654,21,1,18.03
6460,3845,91,4,35.31
6461,3574,24,3,25.36
6462,2294,95,5,180.08
6463,611,94,3,215.94
6464,329,65,1,68.32
6465,547,1,1,291.6
6466,339,54,4,259.7
6467,3182,72,4,247.32
6468,3042,34,5,87.7
6469,807,80,5,171.17
6470,1034,91,3,35.31
6471,3274,68,4,60.41
6472,3988,83,5,217.59
6473,3334,29,3,265.91
6474,2741,3,2,221.54
6475,4526,11,3,246.84
6476,4902,8,5,160.53
6477,1697,62,3,166.95
6478,3651,33,2,218.33
6479,2083,8,5,160.53
6480,1999,25,3,6.67
6481,4653,88,5,217.91
6482,1686,26,3,281.44
6483,4587,26,1,281.44
6484,1604,17,5,64.19
6485,4350,91,5,35.31
6486,4113,29,5,265.91
6487,261,43,5,34.78
6488,3797,73,3,168.62
6489,2776,78,4,94.44
6490,501,5,3,279.13
6491,1016,50,2,47.83
6492,2334,94,1,215.94
6493,2055,56,3,91.29
6494,3964,63,3,69.69
6495,3675,57,5,49.94
6496,4056,92,2,60.77
6497,2707,45,5,206.12
6498,2100,37,5,95.31
6499,2566,72,4,247.32
6500,3018,79,1,90.54
6501,109,92,4,60.77
6502,3423,36,5,12.23
6503,66,33,1,218.33
6504,3082,6,3,14.01
6505,4298,76,2,141.64
6506,2949,71,4,138.91
6507,214,45,2,206.12
6508,4423,92,5,60.77
6509,1041,7,1,262.25
6510,4619,65,3,68.32
6511,988,24,1,25.36
6512,3196,45,2,206.12
6513,504,61,52,253.46
6514,756,19,3,31.49
6515,1342,32,3,122.73
6516,2589,30,1,211.51
6517,1382,65,4,68.32
6518,2988,32,1,122.73
6519,2845,57,2,49.94
6520,2520,20,1,5.68
6521,3727,85,5,51.79
6522,1888,83,1,217.59
6523,1324,94,1,215.94
6524,3810,92,5,60.77
6525,3748,96,2,269.24
6526,2132,30,3,211.51
6527,2425,87,1,248.01
6528,3385,91,4,35.31
6529,2252,59,3,11.5
6530,1009,90,4,123.72
6531,1318,62,1,166.95
6532,3217,67,4,229.09
6533,4635,31,3,35.8
6534,17,66,4,127.76
6535,4671,54,4,259.7
6536,1803,10,3,195.12
6537,2624,38,3,166.99
6538,130,83,3,217.59
6539,1474,31,3,35.8
6540,950,29,5,265.91
6541,3997,25,1,6.67
6542,1069,32,3,122.73
6543,4312,17,2,64.19
6544,1624,45,4,206.12
6545,2896,49,3,146.09
6546,2737,87,3,248.01
6547,2313,18,1,298.42
6548,1947,75,3,160.25
6549,617,52,5,201.72
6550,1870,20,2,5.68
6551,301,62,2,166.95
6552,985,13,3,221.25
6553,3692,88,1,217.91
6554,4502,43,3,34.78
6555,3427,84,4,123.43
6556,161,92,2,60.77
6557,26,99,4,105.41
6558,83,21,5,18.03
6559,173,6,2,14.01
6560,999,71,2,138.91
6561,3142,93,5,235.99
6562,2883,53,4,67.28
6563,4102,87,3,248.01
6564,2844,52,1,201.72
6565,4621,69,4,217.34
6566,2111,86,5,265.19
6567,3085,9,5,191.6
6568,2046,96,5,269.24
6569,761,74,2,192.94
6570,205,46,3,38.31
6571,4993,92,2,60.77
6572,3103,75,2,160.25
6573,2036,71,2,138.91
6574,1553,30,5,211.51
6575,4973,43,4,34.78
6576,825,59,1,11.5
6577,2957,38,1,166.99
6578,3749,34,3,87.7
6579,2446,46,3,38.31
6580,3897,92,5,60.77
6581,839,32,1,122.73
6582,4696,16,4,297.21
6583,3684,39,5,191.47
6584,1962,1,3,291.6
6585,938,98,5,142.76
6586,2932,57,3,49.94
6587,425,87,1,248.01
6588,3311,20,5,5.68
6589,3052,82,2,275.45
6590,2906,82,3,275.45
6591,2138,42,2,6.8
6592,4047,85,3,51.79
6593,3211,72,2,247.32
6594,2695,34,1,87.7
6595,3596,50,1,47.83
6596,1268,11,4,246.84
6597,3577,43,4,34.78
6598,422,10,4,195.12
6599,3267,8,5,160.53
6600,1658,72,3,247.32
6601,2101,19,5,31.49
6602,3940,65,4,68.32
6603,685,55,3,123.39
6604,2227,52,82,201.72
6605,4389,3,1,221.54
6606,2423,53,3,67.28
6607,1078,44,4,261.34
6608,3986,96,1,269.24
6609,3841,48,3,76.46
6610,3317,54,5,259.7
6611,2844,16,4,297.21
6612,3440,30,5,211.51
6613,4112,92,1,60.77
6614,4272,28,1,243.71
6615,1904,16,1,297.21
6616,4225,51,3,214.48
6617,3295,33,4,218.33
6618,4980,25,1,6.67
6619,426,18,5,298.42
6620,2402,26,4,281.44
6621,750,6,5,14.01
6622,4840,38,5,166.99
6623,4575,44,1,261.34
6624,44,67,4,229.09
6625,1560,43,2,34.78
6626,4195,6,3,14.01
6627,3469,78,2,94.44
6628,3952,64,3,14.93
6629,4267,82,4,275.45
6630,148,80,1,171.17
6631,2171,88,4,217.91
6632,112,13,2,221.25
6633,4164,65,5,68.32
6634,828,38,3,166.99
6635,1753,64,3,14.93
6636,2940,14,2,160.93
6637,3729,17,1,64.19
6638,3617,77,4,74.22
6639,3724,13,2,221.25
6640,2278,73,4,168.62
6641,160,6,1,14.01
6642,3366,6,5,14.01
6643,2234,94,4,215.94
6644,1014,37,1,95.31
6645,4973,57,2,49.94
6646,552,53,5,67.28
6647,1176,46,5,38.31
6648,1164,78,5,94.44
6649,1309,4,3,229.97
6650,1493,34,1,87.7
6651,1242,66,4,127.76
6652,4532,63,2,69.69
6653,4828,61,5,253.46
6654,1778,81,5,40.39
6655,60,42,5,6.8
6656,1634,78,1,94.44
6657,2452,64,2,14.93
6658,336,17,1,64.19
6659,831,61,2,253.46
6660,1593,30,4,211.51
6661,4381,43,3,34.78
6662,960,93,2,235.99
6663,4167,7,1,262.25
6664,1122,73,1,168.62
6665,2224,46,1,38.31
6666,3817,23,3,191.71
6667,4980,36,2,12.23
6668,1099,14,2,160.93
6669,143,20,2,5.68
6670,2979,56,2,91.29
6671,1047,81,5,40.39
6672,1069,32,5,122.73
6673,4188,25,1,6.67
6674,3341,94,5,215.94
6675,4774,49,2,146.09
6676,3436,57,2,49.94
6677,3780,27,5,247.47
6678,4478,27,4,247.47
6679,966,46,1,38.31
6680,1180,95,3,180.08
6681,2435,45,1,206.12
6682,501,26,1,281.44
6683,4555,14,1,160.93
6684,50,48,5,76.46
6685,970,85,1,51.79
6686,988,92,2,60.77
6687,4628,15,1,239.05
6688,1116,94,2,215.94
6689,3933,89,5,85.11
6690,1480,51,5,214.48
6691,4435,54,1,259.7
6692,3125,11,2,246.84
6693,3568,75,2,160.25
6694,1659,28,2,243.71
6695,1877,55,2,123.39
6696,2052,69,3,217.34
6697,4377,92,5,60.77
6698,2816,72,2,247.32
6699,971,26,3,281.44
6700,208,70,3,260.75
6701,260,32,5,122.73
6702,4359,48,4,76.46
6703,783,96,1,269.24
6704,505,12,5,103.36
6705,1574,70,4,260.75
6706,4299,77,1,74.22
6707,1760,61,1,253.46
6708,3795,34,1,87.7
6709,3591,87,3,248.01
6710,4141,81,2,40.39
6711,1402,45,1,206.12
6712,789,60,2,177.06
6713,3330,65,1,68.32
6714,2845,71,3,138.91
6715,3986,13,1,221.25
6716,4013,78,5,94.44
6717,2093,81,4,40.39
6718,2968,94,1,215.94
6719,1070,48,4,76.46
6720,1676,49,4,146.09
6721,2613,98,3,142.76
6722,4397,91,4,35.31
6723,288,58,3,83.52
6724,786,89,1,85.11
6725,2317,99,2,105.41
6726,2839,73,3,168.62
6727,3638,70,4,260.75
6728,2629,61,4,253.46
6729,1266,26,1,281.44
6730,2984,39,3,191.47
6731,3016,58,1,83.52
6732,71,27,3,247.47
6733,4931,40,2,175.23
6734,2461,31,5,35.8
6735,612,3,1,221.54
6736,3524,88,4,217.91
6737,3703,15,1,239.05
6738,2577,54,3,259.7
6739,191,70,1,260.75
6740,1748,11,2,246.84
6741,2126,30,3,211.51
6742,1629,35,4,207.78
6743,4985,43,4,34.78
6744,3373,61,3,253.46
6745,2997,40,2,175.23
6746,17,93,1,235.99
6747,4911,87,5,248.01
6748,1598,42,4,6.8
6749,1067,42,2,6.8
6750,3140,3,2,221.54
6751,3452,90,2,123.72
6752,2260,78,1,94.44
6753,2251,83,2,217.59
6754,2774,85,2,51.79
6755,4205,21,3,18.03
6756,284,73,3,168.62
6757,2989,77,2,74.22
6758,4833,53,2,67.28
6759,603,44,3,261.34
6760,1364,46,1,38.31
6761,3353,37,3,95.31
6762,4076,38,3,166.99
6763,4587,88,3,217.91
6764,801,38,3,166.99
6765,760,11,5,246.84
6766,1494,93,4,235.99
6767,4801,45,1,206.12
6768,3935,64,1,14.93
6769,815,44,2,261.34
6770,4899,81,5,40.39
6771,373,62,2,166.95
6772,2999,90,1,123.72
6773,2892,61,1,253.46
6774,3792,90,2,123.72
6775,3320,12,4,103.36
6776,2190,82,2,275.45
6777,2450,9,4,191.6
6778,3968,67,4,229.09
6779,823,74,3,192.94
6780,222,2,1,70.12
6781,3938,8,3,160.53
6782,1388,43,1,34.78
6783,3889,18,3,298.42
6784,2161,52,4,201.72
6785,3271,39,3,191.47
6786,1926,31,5,35.8
6787,4694,14,3,160.93
6788,2952,64,3,14.93
6789,4581,97,3,177.06
6790,3994,93,5,235.99
6791,2599,44,1,261.34
6792,1667,60,3,177.06
6793,3082,97,1,177.06
6794,3886,99,2,105.41
6795,4758,2,4,70.12
6796,2115,99,2,105.41
6797,2753,32,5,122.73
6798,3169,36,5,12.23
6799,1555,55,1,123.39
6800,1081,87,1,248.01
6801,3935,63,3,69.69
6802,88,69,2,217.34
6803,2701,80,1,171.17
6804,2704,40,1,175.23
6805,2960,24,1,25.36
6806,2419,58,4,83.52
6807,2423,28,1,243.71
6808,4148,62,4,166.95
6809,1748,25,5,6.67
6810,41,7,3,262.25
6811,2139,38,2,166.99
6812,39,71,1,138.91
6813,3085,86,4,265.19
6814,3680,86,1,265.19
6815,2152,91,1,35.31
6816,3938,97,4,177.06
6817,2091,45,1,206.12
6818,209,32,2,122.73
6819,600,32,5,122.73
6820,605,1,3,291.6
6821,2524,74,1,192.94
6822,3710,45,4,206.12
6823,2157,64,2,14.93
6824,214,68,1,60.41
6825,1577,93,5,235.99
6826,2819,7,5,262.25
6827,2125,38,4,166.99
6828,269,70,1,260.75
6829,2409,53,1,67.28
6830,2578,75,1,160.25
6831,4779,73,5,168.62
6832,4258,30,1,211.51
6833,4561,22,1,105.83
6834,823,58,1,83.52
6835,3636,73,1,168.62
6836,2596,55,4,123.39
6837,3954,46,5,38.31
6838,3832,97,3,177.06
6839,2100,26,4,281.44
6840,4584,64,1,14.93
6841,3603,80,3,171.17
6842,3468,9,2,191.6
6843,651,87,3,248.01
6844,1635,15,4,239.05
6845,4815,19,5,31.49
6846,1168,16,4,297.21
6847,4077,25,5,6.67
6848,199,99,5,105.41
6849,1356,51,5,214.48
6850,3506,77,2,74.22
6851,803,46,3,38.31
6852,701,7,4,262.25
6853,503,34,4,87.7
6854,4565,58,5,83.52
6855,2414,78,2,94.44
6856,4720,23,2,191.71
6857,2968,23,1,191.71
6858,2871,17,2,64.19
6859,4759,13,5,221.25
6860,4847,27,5,247.47
6861,3468,66,3,127.76
6862,1419,30,5,211.51
6863,1099,4,3,229.97
6864,3170,94,2,215.94
6865,383,67,1,229.09
6866,3941,14,4,160.93
6867,1394,11,5,246.84
6868,3328,40,2,175.23
6869,1653,87,5,248.01
6870,4272,96,3,269.24
6871,4324,3,2,221.54
6872,2395,1,4,291.6
6873,2039,9,3,191.6
6874,1986,73,2,168.62
6875,1263,76,4,141.64
6876,1712,1,3,291.6
6877,350,16,4,297.21
6878,4027,94,2,215.94
6879,441,72,3,247.32
6880,2809,46,1,38.31
6881,2563,10,5,195.12
6882,3153,33,1,218.33
6883,1385,41,4,210.84
6884,288,51,2,214.48
6885,2056,22,5,105.83
6886,998,16,2,297.21
6887,2334,83,4,217.59
