item_id,order_id,product_id,quantity,unit_price,revenue
5451,4697,79,5,90.54,452.70000000000005
5452,3420,57,2,49.94,99.88
5453,1868,48,4,76.46,305.84
5454,3610,30,4,211.51,846.04
5455,1200,71,1,138.91,138.91
5456,2824,38,4,166.99,667.96
5457,2949,95,5,180.08,900.4000000000001
5458,3979,44,2,261.34,522.68
5459,3626,26,1,281.44,281.44
5460,4579,100,4,282.43,1129.72
5461,169,90,5,123.72,618.6
5462,2022,2,5,70.12,350.6
5463,2195,43,3,34.78,104.34
5464,439,43,3,34.78,104.34
5465,3261,63,2,69.69,139.38
5466,4256,73,1,168.62,168.62
5467,4910,58,4,83.52,334.08
5468,2450,48,4,76.46,305.84
5469,4682,5,5,279.13,1395.65
5470,864,91,4,35.31,141.24
5471,140,76,2,141.64,283.28
5472,4424,35,3,207.78,623.34
5473,225,93,5,235.99,1179.95
5474,558,16,1,297.21,297.21
5475,1574,83,5,217.59,1087.95
5476,386,49,4,146.09,584.36
5477,521,60,2,177.06,354.12
5478,3973,51,1,214.48,214.48
5479,2835,91,5,35.31,176.55
5480,3143,82,4,275.45,1101.8
5481,1834,59,5,11.5,57.5
5482,4543,64,1,14.93,14.93
5483,3162,13,4,221.25,885.0
5484,3502,94,3,215.94,647.8199999999999
5485,4203,26,1,281.44,281.44
5486,1500,70,3,260.75,782.25
5487,2964,3,3,221.54,664.62
5488,1478,87,4,248.01,992.04
5489,904,12,5,103.36,516.8
5490,1632,41,5,210.84,1054.2
5491,3987,79,2,90.54,181.08
5492,1171,65,1,68.32,68.32
5493,2328,63,1,69.69,69.69
5494,4120,50,4,47.83,191.32
5495,1745,47,4,253.41,1013.64
5496,2040,8,2,160.53,321.06
5497,120,31,2,35.8,71.6
5498,3858,11,3,246.84,740.52
5499,1676,17,2,64.19,128.38
5500,1321,27,5,247.47,1237.35
5501,4951,95,3,180.08,540.24
5502,1016,27,2,247.47,494.94
5503,4544,78,5,94.44,472.2
5504,1744,87,5,248.01,1240.05
5505,1943,56,3,91.29,273.87
5506,3542,69,3,217.34,652.02
5507,1447,94,5,215.94,1079.7
5508,3617,98,4,142.76,571.04
5509,3895,47,3,253.41,760.23
5510,1725,19,1,31.49,31.49
5511,2273,57,4,49.94,199.76
5512,4063,31,1,35.8,35.8
5513,4282,16,2,297.21,594.42
5514,72,45,3,206.12,618.36
5515,4170,27,3,247.47,742.41
5516,2201,61,5,253.46,1267.3
5517,2144,26,3,281.44,844.3199999999999
5518,3758,29,1,265.91,265.91
5519,3182,44,4,261.34,1045.36
5520,1482,29,2,265.91,531.82
5521,2876,95,4,180.08,720.32
5522,4861,2,1,70.12,70.12
5523,4080,6,2,14.01,28.02
5524,1097,9,5,191.6,958.0
5525,4308,15,3,239.05,717.1500000000001
5526,724,84,3,123.43,370.29
5527,3240,58,5,83.52,417.59999999999997
5528,2379,2,1,70.12,70.12
5529,4847,3,5,221.54,1107.7
5530,3215,52,1,201.72,201.72
5531,2872,55,2,123.39,246.78
5532,4490,53,4,67.28,269.12
5533,4608,94,4,215.94,863.76
5534,4782,72,5,247.32,1236.6
5535,3920,40,3,175.23,525.6899999999999
5536,1721,85,5,51.79,258.95
5537,3400,39,3,191.47,574.41
5538,1858,43,5,34.78,173.9
5539,2766,13,5,221.25,1106.25
5540,2397,37,4,95.31,381.24
5541,3765,55,3,123.39,370.17
5542,4022,32,4,122.73,490.92
5543,3887,14,3,160.93,482.79
5544,2563,65,2,68.32,136.64
5545,2447,27,2,247.47,494.94
5546,3668,24,2,25.36,50.72
5547,2262,22,1,105.83,105.83
5548,3618,78,4,94.44,377.76
5549,1313,45,4,206.12,824.48
5550,1865,8,2,160.53,321.06
5551,2306,91,5,35.31,176.55
5552,1808,67,4,229.09,916.36
5553,2742,64,3,14.93,44.79
5554,3337,97,4,177.06,708.24
5555,998,47,4,253.41,1013.64
5556,2320,21,3,18.03,54.09
5557,3208,32,2,122.73,245.46
5558,599,45,2,206.12,412.24
5559,1084,44,3,261.34,784.02
5560,3582,41,4,210.84,843.36
5561,3087,96,4,269.24,1076.96
5562,2303,52,2,201.72,403.44
5563,2785,88,1,217.91,217.91
5564,722,11,2,246.84,493.68
5565,1155,85,3,51.79,155.37
5566,17,18,1,297.21,297.21
5567,992,11,1,246.84,246.84
5568,4974,27,3,247.47,742.41
5569,2233,43,5,34.78,173.9
5570,3463,65,2,68.32,136.64
5571,1447,54,4,259.7,1038.8
5572,1466,29,2,265.91,531.82
5573,3768,21,3,18.03,54.09
5574,3628,29,4,265.91,1063.64
5575,3084,9,5,191.6,958.0
5576,1544,61,3,253.46,760.38
5577,80,62,2,166.95,333.9
5578,3288,71,1,138.91,138.91
5579,1272,95,3,180.08,540.24
5580,1565,91,3,35.31,105.93
5581,1714,96,2,269.24,538.48
5582,1010,5,5,279.13,1395.65
5583,773,97,2,177.06,354.12
5584,483,15,2,239.05,478.1
5585,2393,57,5,49.94,249.7
5586,3180,5,5,279.13,1395.65
5587,1582,20,3,5.68,17.04
5588,2522,81,1,40.39,40.39
5589,1106,4,2,229.97,459.94
5590,3710,56,1,91.29,91.29
5591,3362,85,5,51.79,258.95
5592,4271,34,5,87.7,438.5
5593,842,40,2,175.23,350.46
5594,3535,69,3,217.34,652.02
5595,1873,68,2,60.41,120.82
5596,3506,22,3,105.83,317.49
5597,3321,14,4,160.93,643.72
5598,2729,68,3,60.41,181.23
5599,955,8,2,160.53,321.06
5600,1596,67,2,229.09,458.18
5601,2289,46,3,38.31,114.93
5602,4436,29,1,265.91,265.91
5603,744,90,3,123.72,371.15999999999997
5604,1495,94,4,215.94,863.76
5605,3347,12,4,103.36,413.44
5606,4111,79,1,90.54,90.54
5607,1989,52,4,201.72,806.88
5608,208,58,2,83.52,167.04
5609,1084,2,1,70.12,70.12
5610,2413,1,1,291.6,291.6
5611,3312,55,1,123.39,123.39
5612,4011,92,3,60.77,182.31
5613,397,99,3,105.41,316.23
5614,1958,34,1,87.7,87.7
5615,4890,64,4,14.93,59.72
5616,209,68,2,60.41,120.82
5617,433,82,2,275.45,550.9
5618,2657,12,3,103.36,310.08
5619,2437,50,5,47.83,239.14999999999998
5620,4679,21,1,18.03,18.03
5621,4528,10,5,195.12,975.6
5622,4447,85,2,51.79,103.58
5623,134,89,3,85.11,255.32999999999998
5624,639,81,3,40.39,121.17
5625,1229,70,3,260.75,782.25
5626,3370,14,3,160.93,482.79
5627,4213,40,3,175.23,525.6899999999999
5628,4020,82,1,275.45,275.45
5629,1291,30,5,211.51,1057.55
5630,2197,73,2,168.62,337.24
5631,1704,14,2,160.93,321.86
5632,2227,52,3,201.72,605.16
5633,2196,17,3,64.19,192.57
5634,4561,62,3,166.95,500.84999999999997
5635,976,98,4,142.76,571.04
5636,1029,22,2,105.83,211.66
5637,526,53,3,67.28,201.84
5638,2328,32,5,122.73,613.65
5639,2547,76,4,141.64,566.56
5640,836,55,1,123.39,123.39
5641,2484,80,4,171.17,684.68
5642,2864,22,4,105.83,423.32
5643,2735,38,4,166.99,667.96
5644,1539,50,5,47.83,239.14999999999998
5645,1911,66,2,127.76,255.52
5646,4050,45,3,206.12,618.36
5647,2643,8,5,160.53,802.65
5648,1304,65,5,68.32,341.59999999999997
5649,132,40,3,175.23,525.6899999999999
5650,393,5,4,279.13,1116.52
5651,4577,45,1,206.12,206.12
5652,3585,46,4,38.31,153.24
5653,2676,36,4,12.23,48.92
5654,2467,17,2,64.19,128.38
5655,1226,41,4,210.84,843.36
5656,2706,30,1,211.51,211.51
5657,462,52,5,201.72,1008.6
5658,1802,79,4,90.54,362.16
5659,3274,20,5,5.68,28.4
5660,3986,36,2,12.23,24.46
5661,152,66,1,127.76,127.76
5662,2270,45,3,206.12,618.36
5663,4175,4,3,229.97,689.91
5664,1786,50,2,47.83,95.66
5665,3461,88,1,217.91,217.91
5666,1837,55,5,123.39,616.95
5667,1398,59,2,11.5,23.0
5668,1076,42,4,6.8,27.2
5669,4507,2,5,70.12,350.6
5670,2009,46,4,38.31,153.24
5671,1494,2,4,70.12,280.48
5672,1136,50,5,47.83,239.14999999999998
5673,1549,1,4,291.6,1166.4
5674,785,13,3,221.25,663.75
5675,1421,70,5,260.75,1303.75
5676,4839,22,2,105.83,211.66
5677,2436,17,3,64.19,192.57
5678,3482,59,2,11.5,23.0
5679,3652,86,1,265.19,265.19
5680,2064,70,2,260.75,521.5
5681,2021,3,5,221.54,1107.7
5682,4758,70,2,260.75,521.5
5683,2150,81,1,40.39,40.39
5684,951,99,4,105.41,421.64
5685,25,49,5,146.09,730.45
5686,18,50,3,47.83,143.49
5687,3826,35,3,207.78,623.34
5688,570,23,2,191.71,383.42
5689,1356,72,3,247.32,741.96
5690,1593,7,1,262.25,262.25
5691,831,50,3,47.83,143.49
5692,3083,10,2,195.12,390.24
5693,872,90,3,123.72,371.15999999999997
5694,835,55,4,123.39,493.56
5695,3313,74,4,192.94,771.76
5696,4953,19,3,31.49,94.47
5697,3117,23,5,191.71,958.5500000000001
5698,970,95,3,180.08,540.24
5699,593,64,4,14.93,59.72
5700,255,33,4,218.33,873.32
5701,2115,66,1,127.76,127.76
5702,2966,92,2,60.77,121.54
5703,2662,96,1,269.24,269.24
5704,603,97,5,177.06,885.3
5705,1066,9,2,191.6,383.2
5706,1840,29,3,265.91,797.73
5707,2432,79,3,90.54,271.62
5708,966,18,5,297.21,1486.05
5709,1738,82,4,275.45,1101.8
5710,485,71,3,138.91,416.73
5711,4135,78,1,94.44,94.44
5712,11,29,4,265.91,1063.64
5713,4720,83,3,217.59,652.77
5714,4505,61,4,253.46,1013.84
5715,2028,5,2,279.13,558.26
5716,3365,69,3,217.34,652.02
5717,3088,56,3,91.29,273.87
5718,3039,52,4,201.72,806.88
5719,605,15,2,239.05,478.1
5720,969,90,1,123.72,123.72
5721,4261,88,2,217.91,435.82
5722,437,83,1,217.59,217.59
5723,2775,20,5,5.68,28.4
5724,1810,73,2,168.62,337.24
5725,4910,92,1,60.77,60.77
5726,2770,16,4,297.21,1188.84
5727,1830,75,1,160.25,160.25
5728,293,98,5,142.76,713.8
5729,3952,25,1,6.67,6.67
5730,462,57,2,49.94,99.88
5731,3885,21,1,18.03,18.03
5732,3234,5,2,279.13,558.26
5733,2092,75,5,160.25,801.25
5734,3937,9,1,191.6,191.6
5735,2940,11,1,246.84,246.84
5736,4807,65,5,68.32,341.59999999999997
5737,89,63,1,69.69,69.69
5738,1664,26,2,281.44,562.88
5739,3302,74,3,192.94,578.8199999999999
5740,2721,19,3,31.49,94.47
5741,2938,16,2,297.21,594.42
5742,422,56,1,91.29,91.29
5743,3750,68,2,60.41,120.82
5744,4972,78,5,94.44,472.2
5745,4434,30,2,211.51,423.02
5746,266,7,3,262.25,786.75
5747,2851,12,4,103.36,413.44
5748,1379,24,5,25.36,126.8
5749,1815,22,1,105.83,105.83
5750,2265,47,2,253.41,506.82
5751,4417,30,5,211.51,1057.55
5752,850,60,3,177.06,531.1800000000001
5753,4815,39,1,191.47,191.47
5754,3737,20,2,5.68,11.36
5755,992,26,2,281.44,562.88
5756,3765,49,1,146.09,146.09
5757,1809,69,4,217.34,869.36
5758,3275,42,4,6.8,27.2
5759,717,6,5,14.01,70.05
5760,896,53,2,67.28,134.56
5761,1177,34,5,87.7,438.5
5762,3754,69,1,217.34,217.34
5763,1777,10,5,195.12,975.6
5764,2805,28,2,243.71,487.42
5765,3393,3,4,221.54,886.16
5766,1460,77,4,74.22,296.88
5767,2544,48,1,76.46,76.46
5768,4638,66,3,127.76,383.28000000000003
5769,4731,35,5,207.78,1038.9
5770,3554,52,1,201.72,201.72
5771,1350,62,4,166.95,667.8
5772,2987,52,2,201.72,403.44
5773,3331,47,2,253.41,506.82
5774,4794,54,3,259.7,779.0999999999999
5775,2123,28,3,243.71,731.13
5776,3629,23,4,191.71,766.84
5777,498,87,3,248.01,744.03
5778,3488,35,3,207.78,623.34
5779,722,32,2,122.73,245.46
5780,1364,2,5,70.12,350.6
5781,308,16,2,297.21,594.42
5782,2752,16,2,297.21,594.42
5783,884,51,4,214.48,857.92
5784,1265,67,4,229.09,916.36
5785,4349,92,5,60.77,303.85
5786,2445,93,1,235.99,235.99
5787,3034,54,3,259.7,779.0999999999999
5788,1053,20,3,5.68,17.04
5789,494,100,2,282.43,564.86
5790,2022,33,2,218.33,436.66
5791,1748,86,5,265.19,1325.95
5792,3303,8,3,160.53,481.59000000000003
5793,2280,24,2,25.36,50.72
5794,932,53,2,67.28,134.56
5795,1926,64,4,14.93,59.72
5796,757,58,1,83.52,83.52
5797,1055,37,5,95.31,476.55
5798,3931,84,1,123.43,123.43
5799,4552,12,1,103.36,103.36
5800,4355,84,5,123.43,617.1500000000001
5801,4527,84,3,123.43,370.29
5802,3454,4,2,229.97,459.94
5803,2517,94,5,215.94,1079.7
5804,1965,31,2,35.8,71.6
5805,647,86,4,265.19,1060.76
5806,4543,79,1,90.54,90.54
5807,2831,38,4,166.99,667.96
5808,195,37,1,95.31,95.31
5809,1146,92,3,60.77,182.31
5810,2510,75,5,160.25,801.25
5811,4292,14,3,160.93,482.79
5812,2084,75,1,160.25,160.25
5813,4741,73,4,168.62,674.48
5814,3353,24,1,25.36,25.36
5815,322,10,3,195.12,585.36
5816,2288,38,3,166.99,500.97
5817,3132,43,4,34.78,139.12
5818,4746,37,4,95.31,381.24
5819,1703,42,3,6.8,20.4
5820,2213,32,1,122.73,122.73
5821,831,84,1,123.43,123.43
5822,189,14,5,160.93,804.6500000000001
5823,4053,4,3,229.97,689.91
5824,92,24,5,25.36,126.8
5825,3878,96,3,269.24,807.72
5826,1912,10,5,195.12,975.6
5827,2337,16,2,297.21,594.42
5828,1581,39,1,191.47,191.47
5829,1409,96,1,269.24,269.24
5830,175,18,2,297.21,594.42
5831,474,25,4,6.67,26.68
5832,3433,7,2,262.25,524.5
5833,270,56,1,91.29,91.29
5834,2045,47,3,253.41,760.23
5835,3196,82,5,275.45,1377.25
5836,694,82,1,275.45,275.45
5837,4472,3,2,221.54,443.08
5838,1416,1,3,291.6,874.8000000000001
5839,2084,33,1,218.33,218.33
5840,1236,71,2,138.91,277.82
5841,3968,74,1,192.94,192.94
5842,1972,59,2,11.5,23.0
5843,134,72,2,247.32,494.64
5844,2913,32,1,122.73,122.73
5845,4786,87,3,248.01,744.03
5846,841,17,1,64.19,64.19
5847,1462,78,1,94.44,94.44
5848,4935,17,3,64.19,192.57
5849,3473,89,1,85.11,85.11
5850,4844,21,5,18.03,90.15
5851,2876,55,5,123.39,616.95
5852,2510,6,5,14.01,70.05
5853,966,84,2,123.43,246.86
5854,2039,49,4,146.09,584.36
5855,4241,84,1,123.43,123.43
5856,1851,26,4,281.44,1125.76
5857,735,32,5,122.73,613.65
5858,2454,72,3,247.32,741.96
5859,3017,44,5,261.34,1306.6999999999998
5860,3003,59,1,11.5,11.5
5861,2316,29,4,265.91,1063.64
5862,4004,17,4,64.19,256.76
5863,2314,18,2,297.21,594.42
5864,4624,40,3,175.23,525.6899999999999
5865,3164,63,5,69.69,348.45
5866,3320,82,3,275.45,826.3499999999999
5867,3462,75,1,160.25,160.25
5868,430,45,2,206.12,412.24
5869,2989,76,5,141.64,708.1999999999999
5870,3797,79,1,90.54,90.54
5871,1597,90,3,123.72,371.15999999999997
5872,3363,3,2,221.54,443.08
5873,2351,3,5,221.54,1107.7
5874,1780,38,3,166.99,500.97
5875,3989,99,5,105.41,527.05
5876,2449,73,2,168.62,337.24
5877,2871,40,2,175.23,350.46
5878,2911,68,3,60.41,181.23
5879,4614,54,5,259.7,1298.5
5880,4261,20,4,5.68,22.72
5881,2073,15,1,239.05,239.05
5882,3808,93,2,235.99,471.98
5883,4225,5,5,279.13,1395.65
5884,2865,39,3,191.47,574.41
5885,3619,40,3,175.23,525.6899999999999
5886,1018,7,2,262.25,524.5
5887,4691,72,2,247.32,494.64
5888,1333,96,4,269.24,1076.96
5889,2484,100,3,282.43,847.29
5890,182,33,5,218.33,1091.65
5891,4840,37,1,95.31,95.31
5892,1839,32,1,122.73,122.73
5893,2452,43,4,34.78,139.12
5894,1953,63,5,69.69,348.45
5895,4701,36,1,12.23,12.23
5896,263,98,1,142.76,142.76
5897,661,49,5,146.09,730.45
5898,1316,25,5,6.67,33.35
5899,2920,96,2,269.24,538.48
5900,4918,66,1,127.76,127.76
5901,2195,9,1,191.6,191.6
5902,2073,93,4,235.99,943.96
5903,2020,18,2,297.21,594.42
5904,2741,22,2,105.83,211.66
5905,816,99,1,105.41,105.41
5906,4778,15,3,239.05,717.1500000000001
5907,3419,7,3,262.25,786.75
5908,4098,13,5,221.25,1106.25
5909,3718,36,2,12.23,24.46
5910,4735,16,1,297.21,297.21
5911,3630,41,1,210.84,210.84
5912,2754,21,1,18.03,18.03
5913,3368,28,4,243.71,974.84
5914,4686,74,3,192.94,578.8199999999999
5915,202,83,4,217.59,870.36
5916,1005,17,1,64.19,64.19
5917,1313,65,1,68.32,68.32
5918,2026,13,2,221.25,442.5
5919,3134,36,2,12.23,24.46
5920,3574,58,3,83.52,250.56
5921,4222,20,5,5.68,28.4
5922,3672,52,1,201.72,201.72
5923,4942,6,2,14.01,28.02
5924,1797,23,3,191.71,575.13
5925,4275,42,4,6.8,27.2
5926,1605,24,1,25.36,25.36
5927,1903,5,5,279.13,1395.65
5928,4000,32,3,122.73,368.19
5929,4589,46,5,38.31,191.55
5930,3505,17,1,64.19,64.19
5931,2620,75,3,160.25,480.75
5932,2350,27,2,247.47,494.94
5933,4365,68,5,60.41,302.04999999999995
5934,4720,23,4,191.71,766.84
5935,2673,87,4,248.01,992.04
5936,819,34,5,87.7,438.5
5937,2678,21,1,18.03,18.03
5938,548,22,1,105.83,105.83
5939,4433,65,1,68.32,68.32
5940,359,32,4,122.73,490.92
5941,3362,62,4,166.95,667.8
5942,1925,28,2,243.71,487.42
5943,4912,82,1,275.45,275.45
5944,4456,7,4,262.25,1049.0
5945,4443,54,4,259.7,1038.8
5946,4648,70,1,260.75,260.75
5947,2702,14,1,160.93,160.93
5948,1931,94,4,215.94,863.76
5949,422,55,5,123.39,616.95
5950,336,58,4,83.52,334.08
5951,1527,44,2,261.34,522.68
5952,57,46,3,38.31,114.93
5953,3951,14,1,160.93,160.93
5954,3148,44,2,261.34,522.68
5955,3538,41,5,210.84,1054.2
5956,722,73,3,168.62,505.86
5957,4078,95,4,180.08,720.32
5958,386,2,1,70.12,70.12
5959,2818,82,4,275.45,1101.8
5960,2888,5,2,279.13,558.26
5961,2720,90,1,123.72,123.72
5962,260,87,4,248.01,992.04
5963,4489,12,1,103.36,103.36
5964,600,78,2,94.44,188.88
5965,3256,77,4,74.22,296.88
5966,1040,99,3,105.41,316.23
5967,4049,47,5,253.41,1267.05
5968,756,79,4,90.54,362.16
5969,3578,35,1,207.78,207.78
5970,3158,19,4,31.49,125.96
5971,2759,79,1,90.54,90.54
5972,477,63,2,69.69,139.38
5973,1600,8,5,160.53,802.65
5974,2360,23,1,191.71,191.71
5975,1262,13,4,221.25,885.0
5976,1583,23,2,191.71,383.42
5977,2839,31,3,35.8,107.39999999999999
5978,4826,30,4,211.51,846.04
5979,3571,42,5,6.8,34.0
5980,1499,2,2,70.12,140.24
5981,749,11,4,246.84,987.36
5982,4812,25,1,6.67,6.67
5983,2387,29,1,265.91,265.91
5984,531,22,1,105.83,105.83
5985,4788,19,4,31.49,125.96
5986,2210,73,5,168.62,843.1
5987,4064,41,1,210.84,210.84
5988,3869,38,4,166.99,667.96
5989,1109,29,4,265.91,1063.64
5990,490,74,5,192.94,964.7
5991,5,22,2,105.83,211.66
5992,76,88,2,217.91,435.82
5993,2729,8,4,160.53,642.12
5994,473,47,2,253.41,506.82
5995,3210,6,3,14.01,42.03
5996,1382,7,5,262.25,1311.25
5997,838,84,4,123.43,493.72
5998,603,81,2,40.39,80.78
5999,1187,36,2,12.23,24.46
6000,1482,8,5,160.53,802.65
6001,3273,77,1,74.22,74.22
6002,232,88,2,217.91,435.82
6003,328,46,5,38.31,191.55
6004,950,64,1,14.93,14.93
6005,1887,31,4,35.8,143.2
6006,4096,23,1,191.71,191.71
6007,2298,61,2,253.46,506.92
6008,1308,81,4,40.39,161.56
6009,198,50,4,47.83,191.32
6010,4512,46,1,38.31,38.31
6011,2780,88,4,217.91,871.64
6012,3337,43,1,34.78,34.78
6013,1339,10,1,195.12,195.12
6014,1692,95,1,180.08,180.08
6015,216,20,5,5.68,28.4
6016,1650,16,2,297.21,594.42
6017,2863,78,4,94.44,377.76
6018,610,3,3,221.54,664.62
6019,2559,30,2,211.51,423.02
6020,918,18,3,297.21,891.6299999999999
6021,4253,59,1,11.5,11.5
6022,162,70,4,260.75,1043.0
6023,4138,84,2,123.43,246.86
6024,2812,35,3,207.78,623.34
6025,3422,19,3,31.49,94.47
6026,4216,26,3,281.44,844.3199999999999
6027,1099,35,2,207.78,415.56
6028,2722,76,5,141.64,708.1999999999999
6029,2709,72,1,247.32,247.32
6030,123,57,4,49.94,199.76
6031,2701,49,3,146.09,438.27
6032,3254,10,2,195.12,390.24
6033,3062,85,3,51.79,155.37
6034,3962,29,2,265.91,531.82
6035,789,95,5,180.08,900.4000000000001
6036,257,71,3,138.91,416.73
6037,4026,98,3,142.76,428.28
6038,3655,98,4,142.76,571.04
6039,3252,94,2,215.94,431.88
6040,3590,68,2,60.41,120.82
6041,4776,94,5,215.94,1079.7
6042,608,89,3,85.11,255.32999999999998
6043,4427,78,4,94.44,377.76
6044,3928,24,1,25.36,25.36
6045,2153,43,4,34.78,139.12
6046,547,95,4,180.08,720.32
6047,4889,39,4,191.47,765.88
6048,1905,92,4,60.77,243.08
6049,1683,25,3,6.67,20.009999999999998
6050,489,83,4,217.59,870.36
6051,1823,68,2,60.41,120.82
6052,3122,34,2,87.7,175.4
6053,3775,96,4,269.24,1076.96
6054,3073,89,2,85.11,170.22
6055,3453,86,3,265.19,795.5699999999999
6056,650,53,1,67.28,67.28
6057,648,92,4,60.77,243.08
6058,381,55,2,123.39,246.78
6059,2067,53,2,67.28,134.56
6060,1864,18,3,297.21,891.6299999999999
6061,2291,7,3,262.25,786.75
6062,4225,63,1,69.69,69.69
6063,1200,75,5,160.25,801.25
6064,4505,42,5,6.8,34.0
6065,4888,11,5,246.84,1234.2
6066,2991,9,1,191.6,191.6
6067,1108,35,4,207.78,831.12
6068,3448,87,5,248.01,1240.05
6069,222,97,5,177.06,885.3
6070,1440,65,2,68.32,136.64
6071,618,84,2,123.43,246.86
6072,2571,5,4,279.13,1116.52
6073,2756,93,3,235.99,707.97
6074,2791,26,1,281.44,281.44
6075,3943,51,5,214.48,1072.3999999999999
6076,3310,38,1,166.99,166.99
6077,4055,3,2,221.54,443.08
6078,225,85,1,51.79,51.79
6079,2242,59,2,11.5,23.0
6080,4153,13,1,221.25,221.25
6081,3697,95,2,180.08,360.16
6082,3351,81,1,40.39,40.39
6083,3828,35,5,207.78,1038.9
6084,1404,87,5,248.01,1240.05
6085,4213,3,4,221.54,886.16
6086,410,53,1,67.28,67.28
6087,1917,55,3,123.39,370.17
6088,3439,45,4,206.12,824.48
6089,4068,66,1,127.76,127.76
6090,2860,67,3,229.09,687.27
6091,1984,84,5,123.43,617.1500000000001
6092,2052,44,5,261.34,1306.6999999999998
6093,3702,73,5,168.62,843.1
6094,23,68,3,60.41,181.23
6095,2969,62,2,166.95,333.9
6096,745,25,1,6.67,6.67
6097,602,52,4,201.72,806.88
6098,3036,50,4,47.83,191.32
6099,1843,1,5,291.6,1458.0
6100,2675,39,2,191.47,382.94
6101,4177,52,1,201.72,201.72
6102,2663,76,1,141.64,141.64
6103,483,40,4,175.23,700.92
6104,4037,60,4,177.06,708.24
6105,2640,88,4,217.91,871.64
6106,3312,73,1,168.62,168.62
6107,4129,84,4,123.43,493.72
6108,4376,69,1,217.34,217.34
6109,3826,20,5,5.68,28.4
6110,2200,85,2,51.79,103.58
6111,1683,2,4,70.12,280.48
6112,4797,85,1,51.79,51.79
6113,3609,88,5,217.91,1089.55
6114,1019,9,3,191.6,574.8
6115,4761,39,5,191.47,957.35
6116,2971,30,2,211.51,423.02
6117,1312,54,5,259.7,1298.5
6118,1419,82,4,275.45,1101.8
6119,2501,58,4,83.52,334.08
6120,2668,44,3,261.34,784.02
6121,1387,43,1,34.78,34.78
6122,1145,10,5,195.12,975.6
6123,2064,48,3,76.46,229.38
6124,4835,85,4,51.79,207.16
6125,1547,86,1,265.19,265.19
6126,2146,17,1,64.19,64.19
6127,2164,5,2,279.13,558.26
6128,3013,70,4,260.75,1043.0
6129,4445,74,1,192.94,192.94
6130,4328,64,2,14.93,29.86
6131,3183,66,2,127.76,255.52
6132,3424,71,4,138.91,555.64
6133,4002,4,1,229.97,229.97
6134,3560,83,1,217.59,217.59
6135,1557,28,5,243.71,1218.55
6136,2687,84,1,123.43,123.43
6137,2333,94,2,215.94,431.88
6138,1657,38,3,166.99,500.97
6139,545,66,4,127.76,511.04
6140,392,67,3,229.09,687.27
6141,1989,60,1,177.06,177.06
6142,4086,47,2,253.41,506.82
6143,297,25,3,6.67,20.009999999999998
6144,1087,66,4,127.76,511.04
6145,4366,79,5,90.54,452.70000000000005
6146,3262,67,3,229.09,687.27
6147,4606,69,5,217.34,1086.7
6148,1117,40,1,175.23,175.23
6149,1077,100,1,282.43,282.43
6150,496,50,4,47.83,191.32
6151,2996,40,5,175.23,876.15
6152,94,37,5,95.31,476.55
6153,4721,91,4,35.31,141.24
6154,4325,69,3,217.34,652.02
6155,721,17,4,64.19,256.76
6156,4363,62,1,166.95,166.95
6157,4377,41,5,210.84,1054.2
6158,4027,76,2,141.64,283.28
6159,4056,42,2,6.8,13.6
6160,1107,31,1,35.8,35.8
6161,3933,33,5,218.33,1091.65
6162,3723,43,5,34.78,173.9
6163,1372,93,4,235.99,943.96
6164,423,67,3,229.09,687.27
6165,2006,38,4,166.99,667.96
6166,4550,41,2,210.84,421.68
6167,4603,63,5,69.69,348.45
6168,4412,40,3,175.23,525.6899999999999
6169,764,30,4,211.51,846.04
6170,3369,47,3,253.41,760.23
6171,898,22,2,105.83,211.66
6172,953,96,3,269.24,807.72
6173,2923,55,5,123.39,616.95
6174,4480,43,3,34.78,104.34
6175,3198,61,3,253.46,760.38
6176,4199,74,4,192.94,771.76
6177,900,32,3,122.73,368.19
6178,4024,4,3,229.97,689.91
6179,4206,93,2,235.99,471.98
6180,3642,45,3,206.12,618.36
6181,3544,72,4,247.32,989.28
6182,3642,20,4,5.68,22.72
6183,4766,71,5,138.91,694.55
6184,3091,65,2,68.32,136.64
6185,4480,60,1,177.06,177.06
6186,762,89,5,85.11,425.55
6187,2408,26,3,281.44,844.3199999999999
6188,886,73,2,168.62,337.24
6189,2644,23,5,191.71,958.5500000000001
6190,3244,40,4,175.23,700.92
6191,1236,2,2,70.12,140.24
6192,2934,26,2,281.44,562.88
6193,1469,78,3,94.44,283.32
6194,10,62,2,166.95,333.9
6195,792,44,2,261.34,522.68
6196,1663,31,1,35.8,35.8
6197,744,26,3,281.44,844.3199999999999
6198,2429,83,2,217.59,435.18
6199,3494,5,2,279.13,558.26
6200,4547,70,1,260.75,260.75
6201,1117,35,1,207.78,207.78
6202,2442,16,4,297.21,1188.84
6203,1355,31,3,35.8,107.39999999999999
6204,2481,82,1,275.45,275.45
6205,3002,14,2,160.93,321.86
6206,1187,25,1,6.67,6.67
6207,4088,79,5,90.54,452.70000000000005
6208,2832,90,4,123.72,494.88
6209,3662,100,4,282.43,1129.72
6210,1749,75,3,160.25,480.75
6211,2864,71,4,138.91,555.64
6212,1115,18,3,297.21,891.6299999999999
6213,3265,50,5,47.83,239.14999999999998
6214,3091,20,2,5.68,11.36
6215,1064,56,5,91.29,456.45000000000005
6216,3749,2,3,70.12,210.36
6217,4546,26,3,281.44,844.3199999999999
