order_id,customer_id,order_date,status,region
2529,618,2025-10-28,returned,Midwest
2530,792,2025-08-17,completed,Midwest
2531,772,2026-01-11,cancelled,Southeast
2532,108,2026-02-17,completed,West
2533,531,2025-11-12,completed,Southeast
2534,410,2026-02-24,returned,Midwest
2535,971,2025-11-18,returned,Southwest
2536,296,2026-05-02,completed,Northeast
2537,818,2026-05-04,cancelled,Midwest
2538,171,2026-04-15,cancelled,West
2539,331,2026-05-10,completed,Midwest
2540,493,2025-10-03,completed,West
2541,195,2026-03-29,completed,West
2542,12,2026-01-23,returned,West
2543,195,2025-08-27,completed,Southeast
2544,490,2025-09-24,completed,Southwest
2545,795,2025-10-10,completed,Midwest
2546,881,2026-03-02,cancelled,Southwest
2547,182,2025-10-20,completed,Northeast
2548,962,2025-09-13,completed,Midwest
2549,817,2025-10-20,returned,Southwest
2550,656,2025-10-15,completed,Southwest
2551,898,2026-05-16,completed,Northeast
2552,316,2025-09-04,completed,West
2553,694,2026-05-09,cancelled,Midwest
2554,30,2026-05-16,completed,Midwest
2555,596,2026-01-26,returned,Northeast
2556,678,2025-10-30,completed,West
2557,796,2026-01-21,completed,Midwest
2558,793,2025-11-15,returned,Midwest
2559,96,2026-03-03,completed,Midwest
2560,381,2025-10-08,completed,West
2561,778,2025-10-15,returned,Northeast
2562,444,2025-07-22,completed,Midwest
2563,298,2026-03-10,returned,Southwest
2564,808,2026-05-02,completed,West
2565,737,2026-02-23,completed,Southeast
2566,845,2025-12-01,completed,Northeast
2567,361,2025-12-09,completed,Southwest
2568,374,2025-11-13,completed,Midwest
2569,554,2025-08-03,cancelled,Southeast
2570,303,2025-10-16,completed,Northeast
2571,421,2025-06-11,returned,West
2572,246,2025-10-15,returned,Southeast
2573,720,2026-05-21,completed,Southeast
2574,237,2025-06-30,cancelled,Southwest
2575,534,2025-11-14,completed,Northeast
2576,185,2026-01-02,returned,Southwest
2577,468,2026-04-21,cancelled,Southwest
2578,754,2025-09-29,returned,Midwest
2579,363,2026-01-21,completed,West
2580,283,2025-09-07,completed,Southeast
2581,553,2025-09-01,completed,Northeast
2582,336,2026-02-20,completed,West
2583,162,2025-10-06,completed,West
2584,160,2026-03-04,completed,Northeast
2585,474,2026-05-12,returned,West
2586,601,2025-10-07,completed,Midwest
2587,322,2025-07-30,completed,West
2588,12,2025-07-15,cancelled,Midwest
2589,424,2026-04-01,returned,
2590,73,2026-03-17,cancelled,Southeast
2591,588,2025-09-20,completed,Southwest
2592,858,2025-09-22,cancelled,Midwest
2593,201,2025-06-15,completed,Southeast
2594,522,2026-04-28,completed,West
2595,864,2026-02-16,completed,Northeast
2596,505,2025-09-13,completed,Northeast
2597,738,2026-04-12,returned,Midwest
2598,688,2025-09-17,completed,Southwest
2599,788,2025-06-16,returned,West
2600,39,2025-07-11,cancelled,Midwest
2601,60,2025-12-18,completed,Northeast
2602,578,2025-11-06,completed,Midwest
2603,321,2026-01-17,completed,West
2604,435,2025-07-11,completed,Southeast
2605,636,2026-05-04,completed,West
2606,676,2025-07-30,completed,Southeast
2607,408,2025-05-23,completed,Southeast
2608,923,2026-02-26,completed,Southeast
2609,386,2025-08-09,returned,Midwest
2610,671,2025-12-15,cancelled,Northeast
2611,569,2026-04-20,completed,Midwest
2612,78,2026-01-19,cancelled,Northeast
2613,194,2026-01-20,completed,West
2614,285,2026-04-19,completed,Southwest
2615,527,2025-08-31,completed,West
2616,524,2025-10-15,returned,Midwest
2617,613,2025-11-01,cancelled,Midwest
2618,156,2025-10-14,cancelled,Northeast
2619,340,2026-04-16,completed,Midwest
2620,125,2025-06-20,completed,Southeast
2621,871,2025-07-05,completed,Midwest
2622,280,2026-04-19,returned,Northeast
2623,917,2026-03-10,completed,Northeast
2624,906,2025-09-16,returned,Southeast
2625,622,2026-02-18,completed,Northeast
2626,846,2025-06-09,completed,Southwest
2627,869,2025-08-18,cancelled,West
2628,658,2025-12-20,cancelled,Midwest
2629,728,2025-08-19,completed,Southwest
2630,910,2025-06-08,completed,Midwest
2631,674,2025-12-10,completed,Southwest
2632,128,2026-01-29,completed,Midwest
2633,314,2025-08-24,cancelled,Southeast
2634,332,2025-10-16,completed,Northeast
2635,150,2025-06-09,completed,Northeast
2636,454,2025-05-25,completed,Southeast
2637,36,2025-10-20,completed,Southwest
2638,685,2026-03-07,completed,West
2639,420,2026-03-25,completed,Southwest
2640,22,2025-07-14,returned,Northeast
2641,206,2025-11-08,completed,West
2642,639,2025-10-13,completed,Midwest
2643,848,2026-01-08,cancelled,West
2644,957,2026-04-14,completed,Southwest
2645,356,2026-02-23,returned,Southeast
2646,440,2026-02-13,completed,Midwest
2647,729,2026-01-28,cancelled,Southwest
2648,96,2025-07-28,completed,Midwest
2649,929,2026-02-03,completed,West
2650,941,2026-01-15,completed,Northeast
2651,164,2025-10-07,cancelled,Southwest
2652,148,2025-08-27,returned,Southeast
2653,530,2025-07-17,completed,West
2654,294,2025-11-06,completed,Southwest
2655,195,2025-08-12,returned,Southeast
2656,663,2026-01-10,completed,Southwest
2657,480,2026-04-17,completed,West
2658,877,2025-09-29,completed,Southwest
2659,123,2025-08-24,completed,Midwest
2660,400,2025-05-28,completed,West
2661,699,2025-11-09,cancelled,Southwest
2662,965,2025-10-19,completed,Northeast
2663,452,2026-03-07,returned,Southwest
2664,661,2026-05-01,returned,Midwest
2665,104,2025-08-27,completed,Southeast
2666,755,2025-08-18,completed,Southeast
2667,462,2026-03-29,completed,Southeast
2668,743,2026-04-13,completed,Northeast
2669,991,2025-12-14,cancelled,Midwest
2670,718,2025-12-25,returned,West
2671,710,2026-02-08,returned,Southeast
2672,396,2025-11-04,completed,Midwest
2673,912,2025-07-04,completed,Southwest
2674,337,2025-12-12,cancelled,Northeast
2675,599,2026-04-28,completed,Midwest
2676,142,2025-07-08,cancelled,Midwest
2677,317,2025-08-23,completed,West
2678,711,2025-07-31,returned,Midwest
2679,558,2026-01-20,cancelled,West
2680,800,2025-11-02,completed,Northeast
2681,527,2025-09-25,completed,Northeast
2682,556,2025-05-24,completed,Southwest
2683,401,2025-10-01,returned,West
2684,681,2025-12-03,completed,West
2685,310,2025-09-18,cancelled,Southeast
2686,495,2026-01-04,completed,Southeast
2687,556,2025-10-04,completed,Southwest
2688,610,2025-11-05,completed,Northeast
2689,773,2025-10-22,cancelled,Southeast
2690,109,2026-03-15,completed,Midwest
2691,795,2026-03-10,cancelled,Northeast
2692,372,2025-05-26,completed,Midwest
2693,855,2025-10-01,cancelled,West
2694,616,2026-04-20,cancelled,Northeast
2695,768,2025-11-21,completed,Southwest
2696,891,2026-05-10,returned,West
2697,206,2025-09-18,completed,West
2698,847,2025-06-21,completed,Midwest
2699,43,2026-04-27,completed,West
2700,865,2025-07-20,completed,Southeast
2701,245,2026-01-14,completed,Northeast
2702,287,2025-10-25,completed,Southeast
2703,355,2025-08-10,returned,Midwest
2704,785,2025-12-14,returned,Midwest
2705,476,2026-05-07,completed,Northeast
2706,83,2026-02-02,completed,West
2707,110,2026-05-16,completed,Southwest
2708,950,2025-10-27,completed,Midwest
2709,190,2026-05-09,completed,Northeast
2710,983,2025-07-20,completed,Southwest
2711,800,2026-04-13,completed,West
2712,936,2025-10-19,returned,Midwest
2713,909,2025-11-25,completed,Northeast
2714,251,2026-03-31,completed,Northeast
2715,724,2025-09-11,cancelled,Northeast
2716,291,2025-09-10,returned,Midwest
2717,645,2025-07-28,completed,Southwest
2718,201,2026-01-20,completed,Northeast
2719,797,2025-08-07,completed,West
2720,326,2026-01-08,cancelled,Northeast
2721,511,2026-03-27,completed,Southwest
2722,409,2025-11-28,completed,Midwest
2723,607,2025-12-19,completed,Northeast
2724,790,2026-05-15,returned,Northeast
2725,962,2026-02-26,cancelled,West
2726,941,2026-01-17,completed,West
2727,837,2026-02-20,completed,Northeast
2728,508,2026-04-26,completed,Northeast
2729,731,2025-09-09,returned,West
2730,601,2025-09-24,cancelled,Southwest
2731,72,2026-05-04,cancelled,Southeast
2732,247,2026-03-22,completed,Southeast
2733,641,2025-07-01,returned,Northeast
2734,724,2026-02-14,completed,West
2735,940,2026-01-04,completed,Midwest
2736,855,2026-02-15,completed,Midwest
2737,608,2026-05-16,completed,Southeast
2738,587,2025-11-22,completed,Southwest
2739,935,2025-06-29,completed,Southeast
2740,566,2026-03-05,completed,Northeast
2741,344,2025-07-17,completed,Southwest
2742,971,2025-06-21,returned,Midwest
2743,925,2026-02-25,completed,West
2744,54,2026-02-03,returned,West
2745,730,2025-09-01,completed,Northeast
2746,528,2026-03-10,completed,Southeast
2747,611,2026-02-19,returned,Northeast
2748,532,2025-08-05,cancelled,West
2749,558,2025-08-13,returned,Midwest
2750,963,2025-11-04,completed,West
2751,193,2026-02-11,returned,Southwest
2752,895,2026-01-02,completed,West
2753,58,2025-07-19,completed,West
2754,437,2026-05-04,cancelled,Southwest
2755,111,2025-09-03,returned,Southeast
2756,129,2026-03-15,completed,West
2757,849,2026-01-26,returned,Northeast
2758,706,2025-07-06,completed,West
2759,925,2026-02-06,completed,Northeast
2760,852,2026-01-04,returned,Southwest
2761,326,2025-06-18,completed,West
2762,8,2026-01-08,completed,Southwest
2763,29,2025-07-27,completed,Southwest
2764,112,2026-02-07,completed,Southeast
2765,947,2025-12-19,completed,West
2766,673,2026-01-09,completed,Northeast
2767,131,2026-03-05,completed,Northeast
2768,188,2025-06-19,cancelled,West
2769,675,2026-03-03,completed,Southeast
2770,709,2026-01-12,completed,Southeast
2771,475,2026-04-30,completed,Southeast
2772,364,2025-10-25,completed,Northeast
2773,204,2025-06-01,returned,Southwest
2774,212,2025-12-09,returned,Southeast
2775,621,2025-09-28,returned,Northeast
2776,276,2025-05-22,completed,Northeast
2777,73,2025-09-09,completed,Southwest
2778,679,2026-03-13,completed,West
2779,772,2025-06-27,completed,West
2780,243,2025-06-13,cancelled,Southeast
2781,787,2025-12-23,completed,Southeast
2782,102,2025-11-13,cancelled,Southwest
2783,987,2026-05-14,completed,Southeast
2784,685,2025-06-22,cancelled,Southwest
2785,171,2026-02-22,cancelled,Northeast
2786,653,2025-06-20,completed,Southeast
2787,909,2025-06-25,completed,Northeast
2788,188,2026-01-17,returned,Midwest
2789,441,2025-06-06,cancelled,Southwest
2790,86,2025-10-14,returned,Midwest
2791,476,2025-12-16,completed,Southeast
2792,52,2025-08-21,cancelled,Northeast
2793,111,2025-07-29,returned,Southeast
2794,949,2026-04-14,returned,Midwest
2795,877,2026-04-16,completed,Southeast
2796,854,2025-12-22,completed,West
2797,43,2025-11-28,returned,Midwest
2798,211,2025-12-02,completed,Southeast
2799,968,2026-01-05,completed,Northeast
2800,200,2025-11-30,completed,Southeast
2801,810,2025-11-29,returned,Northeast
2802,858,2025-07-01,cancelled,West
2803,752,2026-05-05,completed,Southeast
2804,627,2026-04-24,cancelled,West
2805,26,2026-02-21,completed,Midwest
2806,919,2025-07-28,cancelled,Northeast
2807,299,2026-04-20,completed,Midwest
2808,77,2025-11-15,returned,Northeast
2809,924,2025-07-20,completed,West
2810,137,2025-08-20,completed,Southwest
2811,20,2026-02-20,returned,
2812,440,2025-12-08,cancelled,West
2813,211,2026-02-15,completed,Northeast
2814,752,2025-07-25,returned,Northeast
2815,551,2025-09-12,cancelled,Northeast
2816,435,2025-05-22,returned,Northeast
2817,780,2025-06-01,returned,Southeast
2818,207,2025-10-20,completed,Midwest
2819,991,2026-01-13,returned,Southwest
2820,439,2026-04-30,returned,Southeast
2821,974,2026-02-23,completed,Northeast
2822,779,2025-12-24,completed,Southeast
2823,666,2026-02-17,cancelled,West
2824,42,2025-12-01,completed,Northeast
2825,411,2025-09-15,returned,Southwest
2826,523,2025-09-24,completed,Northeast
2827,806,2026-01-11,completed,Southwest
2828,610,2025-11-14,completed,Southwest
2829,427,2025-08-08,completed,Midwest
2830,275,2025-10-09,completed,Midwest
2831,448,2025-08-25,completed,Southeast
2832,902,2025-07-17,completed,Southeast
2833,942,2025-06-06,returned,Southwest
2834,884,2026-04-24,completed,Northeast
2835,742,2025-12-21,completed,West
2836,369,2026-03-31,returned,West
2837,938,2025-05-29,cancelled,Northeast
2838,220,2025-09-21,cancelled,Northeast
2839,577,2025-09-03,completed,Midwest
2840,867,2025-06-24,returned,West
2841,232,2025-07-11,returned,Southwest
2842,328,2026-03-21,completed,Southeast
2843,443,2025-06-07,returned,Midwest
2844,52,2026-01-04,completed,West
2845,886,2026-03-23,completed,Northeast
2846,943,2026-04-30,returned,West
2847,376,2026-05-16,completed,Southwest
2848,263,2025-06-14,completed,Midwest
2849,267,2025-09-23,returned,Northeast
2850,359,2025-06-12,completed,Southwest
2851,317,2025-12-12,cancelled,Southeast
2852,324,2025-12-31,completed,Midwest
2853,921,2025-09-17,completed,Southwest
2854,908,2026-02-21,returned,Southwest
2855,666,2025-09-09,completed,Northeast
2856,870,2025-06-18,cancelled,Southeast
2857,878,2025-07-31,cancelled,Southwest
2858,652,2026-02-02,cancelled,Midwest
2859,939,2025-10-16,completed,Southwest
2860,563,2025-09-17,completed,West
2861,629,2026-03-11,cancelled,Midwest
2862,421,2025-10-31,completed,Midwest
2863,46,2026-03-12,completed,Southwest
2864,821,2026-03-23,cancelled,Northeast
2865,600,2026-04-30,completed,Midwest
2866,720,2025-11-01,completed,West
2867,889,2025-09-19,completed,Northeast
2868,269,2025-10-22,returned,Northeast
2869,601,2025-08-02,completed,Northeast
2870,381,2026-04-24,returned,Midwest
2871,118,2026-02-11,cancelled,Northeast
2872,566,2025-09-11,completed,Southwest
2873,953,2025-12-18,completed,Northeast
2874,116,2025-10-21,completed,West
2875,630,2025-10-08,completed,Southeast
2876,260,2025-06-21,cancelled,West
2877,75,2026-03-02,completed,Midwest
2878,480,2026-03-19,cancelled,Northeast
2879,305,2025-08-18,completed,Northeast
2880,7,2026-04-06,completed,Southwest
2881,366,2026-05-03,completed,Northeast
2882,634,2025-12-25,completed,West
2883,523,2026-03-01,cancelled,Midwest
2884,348,2026-01-29,completed,Southeast
2885,438,2025-06-14,returned,Northeast
2886,215,2025-11-13,cancelled,Southeast
2887,429,2026-04-15,completed,Northeast
2888,791,2026-04-29,completed,Midwest
2889,498,2025-12-02,completed,West
2890,540,2026-02-13,completed,Midwest
2891,747,2025-10-31,completed,Southeast
2892,367,2026-05-12,cancelled,Northeast
2893,313,2025-12-20,returned,Southeast
2894,538,2025-12-16,completed,West
2895,921,2025-08-05,completed,Midwest
2896,54,2025-10-21,completed,Southeast
2897,541,2025-11-29,completed,Southeast
2898,467,2025-08-23,completed,West
2899,865,2026-02-20,returned,Northeast
2900,164,2026-01-18,returned,Southeast
2901,782,2025-09-21,cancelled,West
2902,334,2025-09-13,cancelled,Northeast
2903,547,2025-10-21,completed,Northeast
2904,798,2026-05-18,returned,Midwest
2905,348,2025-08-02,cancelled,West
2906,273,2026-01-13,cancelled,Northeast
2907,963,2025-06-19,completed,Midwest
2908,720,2026-03-04,returned,Southwest
2909,750,2025-12-18,cancelled,West
2910,414,2025-12-20,completed,Southwest
2911,500,2026-03-02,completed,Northeast
2912,93,2026-02-16,completed,West
2913,685,2025-07-28,returned,Midwest
2914,79,2025-12-05,completed,Northeast
2915,622,2025-09-22,completed,West
2916,217,2025-09-28,returned,West
2917,947,2025-09-02,completed,Southwest
2918,358,2025-11-06,completed,Northeast
2919,618,2026-04-17,completed,Midwest
2920,507,2025-06-30,completed,Midwest
2921,559,2026-01-06,completed,Northeast
2922,181,2025-11-26,completed,Northeast
2923,576,2025-07-07,completed,Southeast
2924,246,2026-02-19,completed,Southwest
2925,244,2025-08-26,returned,Northeast
2926,506,2025-06-16,completed,Northeast
2927,422,2025-10-05,completed,Southeast
2928,320,2025-11-30,cancelled,Southeast
2929,87,2026-04-30,completed,West
2930,217,2026-03-26,completed,Midwest
2931,490,2026-03-25,returned,Southwest
2932,519,2025-06-10,cancelled,West
2933,278,2025-06-27,completed,Northeast
2934,849,2025-08-25,returned,Southeast
2935,722,2026-03-17,completed,Midwest
2936,169,2026-04-29,returned,West
2937,330,2026-03-03,returned,Midwest
2938,650,2025-09-09,completed,Southeast
2939,441,2026-01-21,completed,West
2940,391,2025-09-04,completed,West
2941,496,2025-11-07,completed,Midwest
2942,381,2025-10-23,completed,Southeast
2943,306,2025-05-28,completed,Northeast
2944,742,2025-09-06,cancelled,West
2945,987,2025-08-26,completed,Northeast
2946,820,2025-07-20,returned,Southeast
2947,673,2026-01-21,cancelled,
2948,513,2025-09-22,completed,West
2949,748,2026-05-12,completed,Northeast
2950,949,2026-03-26,returned,Southwest
2951,188,2026-05-16,cancelled,Northeast
2952,930,2025-09-02,cancelled,Northeast
2953,516,2025-12-10,cancelled,Southwest
2954,913,2025-09-20,returned,Southeast
2955,644,2026-02-27,returned,Southeast
2956,427,2025-11-01,completed,West
2957,502,2025-10-12,cancelled,Midwest
2958,730,2025-12-01,completed,Midwest
2959,260,2026-01-14,completed,West
2960,513,2026-02-18,completed,Midwest
2961,71,2026-04-18,completed,Northeast
2962,478,2025-11-20,completed,Northeast
2963,178,2025-10-25,returned,Southwest
2964,457,2025-10-01,completed,Southwest
2965,189,2025-11-21,completed,West
2966,291,2026-02-07,completed,West
2967,520,2026-01-30,completed,West
2968,765,2026-01-14,completed,Northeast
2969,920,2025-07-10,completed,Midwest
2970,979,2026-01-16,returned,West
2971,292,2025-10-31,completed,West
2972,946,2025-09-02,cancelled,Northeast
2973,756,2025-11-26,completed,Northeast
2974,635,2025-10-28,cancelled,Northeast
2975,811,2025-12-18,completed,Midwest
2976,283,2025-06-13,completed,West
2977,544,2026-03-05,completed,Southeast
2978,846,2025-09-11,completed,Southeast
2979,377,2025-08-03,completed,West
2980,658,2025-05-29,completed,West
2981,156,2025-10-01,completed,West
2982,508,2026-02-28,completed,West
2983,413,2026-03-16,completed,Midwest
2984,528,2026-03-13,cancelled,Southeast
2985,355,2025-12-20,completed,Southwest
2986,559,2025-10-19,returned,Southeast
2987,763,2025-08-07,completed,Southeast
2988,187,2025-08-29,completed,Northeast
2989,31,2025-11-05,completed,West
2990,260,2025-09-15,completed,West
2991,421,2025-12-01,cancelled,West
2992,529,2026-03-08,completed,Northeast
2993,551,2025-09-23,completed,Midwest
2994,304,2026-01-31,completed,Midwest
2995,942,2026-02-26,completed,Southwest
2996,986,2026-04-21,completed,Midwest
2997,944,2026-05-06,returned,Midwest
2998,39,2025-11-09,cancelled,West
2999,489,2025-09-29,completed,Southeast
3000,644,2026-01-26,cancelled,Midwest
3001,542,2026-04-14,completed,Midwest
3002,670,2026-01-27,completed,Northeast
3003,278,2026-01-11,completed,Southwest
3004,203,2025-08-15,returned,Northeast
3005,66,2025-11-17,returned,West
3006,108,2025-08-15,completed,Southeast
3007,268,2025-07-31,returned,Southwest
3008,222,2026-02-24,completed,Northeast
3009,804,2026-01-26,completed,Midwest
3010,530,2025-08-23,completed,Midwest
3011,90,2026-02-22,cancelled,Southwest
3012,693,2026-04-14,cancelled,Midwest
3013,255,2025-06-20,completed,Northeast
3014,455,2026-02-13,completed,Northeast
3015,253,2025-06-07,returned,Midwest
3016,257,2025-06-28,completed,Midwest
3017,383,2026-04-28,cancelled,West
3018,442,2025-06-14,completed,Southeast
3019,858,2025-05-24,cancelled,Southwest
3020,599,2025-12-18,returned,Northeast
3021,90,2025-07-30,completed,Southwest
3022,749,2026-04-08,completed,West
3023,390,2025-09-16,returned,Northeast
3024,582,2025-06-24,completed,West
3025,44,2026-05-18,completed,West
3026,712,2025-08-06,cancelled,Midwest
3027,664,2025-05-25,completed,Southwest
3028,598,2025-09-09,completed,Southwest
3029,19,2026-02-03,completed,Midwest
3030,101,2026-01-09,returned,Southwest
3031,914,2025-11-28,cancelled,Midwest
3032,607,2025-06-20,completed,Northeast
3033,766,2026-04-02,returned,West
3034,357,2026-04-12,completed,West
3035,542,2026-04-27,completed,Southwest
3036,761,2026-04-01,completed,Southeast
3037,938,2026-01-23,completed,West
3038,33,2026-04-23,cancelled,Midwest
3039,970,2026-01-25,completed,Southeast
3040,229,2025-05-29,cancelled,Southeast
3041,524,2025-05-24,cancelled,West
3042,630,2026-02-17,completed,West
3043,862,2026-02-27,completed,West
3044,155,2025-12-17,completed,Midwest
3045,423,2025-05-27,completed,Southeast
3046,905,2025-05-29,completed,Southwest
3047,246,2026-02-16,cancelled,Midwest
3048,405,2025-10-08,returned,Northeast
3049,844,2026-02-19,completed,West
3050,759,2025-10-14,cancelled,Southeast
3051,541,2025-05-29,returned,Midwest
3052,161,2026-02-02,completed,Northeast
3053,747,2026-05-13,returned,Midwest
3054,702,2026-05-01,completed,Midwest
3055,117,2025-12-27,cancelled,Southwest
3056,271,2025-08-20,cancelled,Southwest
3057,770,2025-07-14,cancelled,Midwest
3058,692,2025-07-09,completed,Northeast
3059,487,2026-02-13,completed,Southeast
3060,885,2025-08-05,returned,Southeast
3061,172,2025-09-21,completed,West
3062,950,2025-08-27,returned,West
3063,274,2026-04-03,completed,Southeast
3064,259,2026-02-14,returned,Midwest
3065,135,2025-09-27,completed,Midwest
3066,683,2025-11-18,completed,Southwest
3067,722,2025-10-04,completed,Southwest
3068,748,2025-12-10,completed,West
3069,422,2025-06-30,completed,Southeast
3070,421,2025-11-28,completed,Midwest
3071,186,2025-12-14,returned,Southeast
3072,929,2026-01-11,cancelled,Northeast
3073,364,2026-03-06,completed,Southeast
3074,955,2025-09-22,completed,Northeast
3075,607,2026-05-12,returned,Southwest
3076,378,2025-09-13,returned,Southwest
3077,523,2025-10-21,returned,West
3078,580,2026-05-06,completed,Southeast
3079,891,2025-07-01,completed,Southeast
3080,722,2026-04-20,returned,Northeast
3081,196,2026-04-18,returned,Southwest
3082,881,2025-06-06,completed,Northeast
3083,98,2025-07-07,cancelled,Southwest
3084,605,2025-12-14,cancelled,Northeast
3085,984,2025-12-01,completed,Southwest
3086,22,2025-11-30,completed,Northeast
3087,450,2026-02-27,completed,Southwest
3088,172,2026-01-19,completed,Northeast
3089,383,2025-06-18,returned,Southeast
3090,134,2026-04-12,cancelled,West
3091,426,2025-05-25,completed,Northeast
3092,25,2026-05-15,completed,West
3093,503,2025-08-16,cancelled,Southeast
3094,185,2025-07-02,returned,Southeast
3095,85,2026-01-31,completed,Southwest
3096,567,2025-12-29,completed,West
3097,763,2026-04-16,returned,Midwest
3098,144,2025-11-06,completed,Southwest
3099,863,2026-03-06,returned,West
3100,910,2025-07-08,completed,Northeast
3101,679,2026-02-15,cancelled,Northeast
3102,412,2025-06-11,returned,Southeast
3103,224,2025-09-15,cancelled,Midwest
3104,220,2025-09-06,completed,Northeast
3105,179,2026-05-10,completed,West
3106,631,2026-03-07,completed,West
3107,433,2026-01-19,returned,Northeast
3108,265,2025-10-06,completed,West
3109,954,2025-06-13,cancelled,West
3110,429,2025-06-28,returned,Southeast
3111,662,2026-05-06,completed,Midwest
3112,416,2025-10-11,completed,Southeast
3113,453,2026-02-23,cancelled,Midwest
3114,727,2026-03-05,completed,West
3115,197,2026-04-22,returned,Midwest
3116,554,2025-06-06,cancelled,West
3117,53,2025-08-20,returned,West
3118,480,2025-10-29,completed,Southeast
3119,443,2025-05-29,completed,Southeast
3120,330,2025-09-04,completed,Southwest
3121,251,2026-03-17,completed,Northeast
3122,807,2025-08-02,completed,Southwest
3123,890,2026-05-20,completed,Southwest
3124,783,2025-12-10,returned,Midwest
3125,967,2025-06-29,completed,West
3126,925,2025-10-21,completed,West
3127,123,2025-08-12,returned,West
3128,879,2026-03-05,completed,Northeast
3129,387,2025-09-21,returned,Midwest
3130,339,2026-03-07,completed,Midwest
3131,778,2025-12-06,completed,West
3132,348,2026-05-02,completed,Southwest
3133,29,2026-02-21,completed,Northeast
3134,975,2025-11-06,returned,Southwest
3135,35,2025-12-03,completed,Southeast
3136,518,2025-07-31,cancelled,Midwest
3137,396,2026-05-08,completed,Midwest
3138,623,2025-06-30,cancelled,Southwest
3139,294,2026-02-01,returned,Northeast
3140,589,2025-11-14,cancelled,Midwest
3141,349,2025-06-17,returned,Southwest
3142,147,2025-07-10,completed,Northeast
3143,67,2025-12-30,returned,Southwest
3144,904,2025-09-16,completed,Northeast
3145,520,2025-06-28,completed,West
3146,122,2025-11-11,cancelled,Northeast
3147,340,2026-03-26,cancelled,Southeast
3148,175,2026-03-31,completed,West
3149,900,2026-03-21,completed,Southwest
3150,691,2025-12-10,completed,West
3151,597,2025-11-04,cancelled,West
3152,451,2025-06-05,completed,Southwest
3153,557,2026-04-10,completed,Southwest
3154,136,2025-10-07,completed,Southeast
3155,855,2026-01-06,returned,Southwest
3156,16,2026-01-27,completed,Midwest
3157,333,2025-09-14,completed,Midwest
3158,195,2025-11-19,completed,Southeast
3159,496,2026-02-28,completed,Northeast
3160,9,2025-11-29,completed,Northeast
3161,828,2025-12-28,completed,Midwest
3162,334,2025-08-24,returned,Southwest
3163,333,2026-05-04,completed,Southeast
3164,327,2026-03-16,completed,Northeast
3165,15,2026-04-24,completed,Northeast
3166,839,2025-12-01,completed,West
3167,614,2025-07-03,cancelled,Midwest
3168,226,2026-04-02,completed,Southwest
3169,425,2025-10-19,cancelled,Southeast
3170,790,2025-09-24,completed,Northeast
3171,408,2026-05-21,completed,West
3172,113,2025-06-27,completed,Midwest
3173,997,2025-07-02,cancelled,Midwest
3174,428,2025-10-05,completed,Southeast
3175,1,2025-08-07,cancelled,Northeast
3176,266,2025-12-01,completed,Southeast
3177,491,2026-05-20,completed,Southeast
3178,208,2026-04-10,completed,West
3179,622,2025-08-07,completed,Midwest
3180,712,2025-12-06,completed,Southwest
3181,952,2025-10-30,completed,Midwest
3182,369,2025-11-21,cancelled,Midwest
3183,985,2025-07-14,cancelled,West
3184,306,2025-07-06,completed,Southwest
3185,12,2025-05-23,completed,Northeast
3186,345,2025-10-25,completed,Southwest
3187,465,2026-01-03,completed,Northeast
3188,700,2025-11-21,cancelled,Southwest
3189,666,2025-10-06,completed,Southeast
3190,494,2025-07-12,completed,Southwest
3191,368,2025-07-27,returned,West
3192,846,2025-07-04,returned,Northeast
3193,937,2025-08-24,completed,Midwest
3194,420,2025-12-27,completed,West
3195,889,2026-01-05,completed,Northeast
3196,791,2026-03-02,completed,Northeast
3197,171,2026-03-01,completed,Midwest
3198,134,2026-02-07,cancelled,Southeast
3199,965,2025-12-15,completed,West
3200,427,2025-07-12,completed,Midwest
3201,25,2025-06-03,cancelled,Midwest
3202,530,2025-07-05,cancelled,Southeast
3203,190,2025-11-18,cancelled,West
3204,141,2026-02-28,cancelled,Midwest
3205,555,2025-07-07,cancelled,Southeast
3206,846,2026-03-22,completed,West
3207,796,2026-03-23,returned,Southwest
3208,658,2025-11-03,returned,Northeast
3209,315,2025-12-04,completed,Southeast
3210,444,2025-05-27,completed,Northeast
3211,319,2025-10-17,completed,Southwest
3212,441,2025-12-18,completed,Midwest
3213,92,2025-12-05,returned,Midwest
3214,179,2025-07-03,completed,West
3215,56,2026-03-03,completed,
3216,155,2025-09-22,completed,Southeast
3217,672,2026-03-09,completed,West
3218,111,2026-02-11,returned,Northeast
3219,137,2025-08-15,cancelled,Midwest
3220,232,2026-05-06,cancelled,Midwest
3221,992,2025-12-01,completed,Southeast
3222,468,2025-08-15,completed,Southeast
3223,732,2025-07-31,completed,West
3224,481,2025-10-05,completed,Southwest
3225,68,2025-10-22,completed,Northeast
3226,814,2025-10-05,completed,Southwest
3227,249,2026-01-28,completed,Southwest
3228,994,2025-08-03,completed,Southeast
3229,323,2025-06-22,completed,Southeast
3230,922,2025-08-14,completed,Southeast
3231,904,2025-12-29,completed,Southwest
3232,518,2025-10-09,completed,Northeast
3233,976,2025-12-22,completed,Southeast
3234,792,2025-10-21,completed,Midwest
3235,432,2026-01-23,returned,Northeast
3236,487,2025-06-29,completed,Midwest
3237,606,2025-11-21,completed,Northeast
